location,Basel,Basel,Basel,Basel
lat,47.75000,47.75000,47.75000,47.75000
lon,7.50000,7.50000,7.50000,7.50000
asl,363.653,363.653,363.653,363.653
variable,Temperature,Wind Speed,Wind Direction,Shortwave Radiation
unit,°C,km/h,°,W/m²
level,2 m elevation corrected,10 m,10 m,sfc
resolution,hourly,hourly,hourly,hourly
aggregation,None,None,None,None
timestamp,Basel Temperature [2 m elevation corrected],Basel Wind Speed [10 m],Basel Wind Direction [10 m],Basel Shortwave Radiation
20200120T2100,-0.20975459,7.8954163,43.15239,0.0
20200120T2200,-0.76975465,6.12,61.927513,0.0
20200120T2300,-1.1197546,5.5887027,75.06858,0.0
20200121T0000,-1.9097546,6.151683,69.443954,0.0
20200121T0100,-2.4597545,5.1544156,77.905235,0.0
20200121T0200,-3.0197544,4.3349743,94.76365,0.0
20200121T0300,-3.7897549,3.9763298,84.805565,0.0
20200121T0400,-4.059755,4.0249224,79.695145,0.0
20200121T0500,-4.209755,3.2599385,96.34019,0.0
20200121T0600,-4.5897546,2.8116899,129.80557,0.0
20200121T0700,-4.459755,3.219938,153.43495,0.0
20200121T0800,-3.2997546,3.8268526,138.81407,22.0
20200121T0900,-0.87975454,4.0249224,116.56505,130.0
20200121T1000,0.7602454,5.8048253,119.74488,238.0
20200121T1100,1.6902454,5.495161,121.6075,319.0
20200121T1200,2.6302452,4.6938257,122.47119,353.0
20200121T1300,3.5302453,3.7585104,106.69924,338.0
20200121T1400,4.150245,3.7585104,106.69924,268.0
20200121T1500,3.8002453,4.379589,99.46232,174.0
20200121T1600,3.1602454,3.4152596,71.56504,57.0
20200121T1700,0.9602454,4.829907,63.43495,0.0
20200121T1800,-1.2897546,5.154415,65.224846,0.0
20200121T1900,-2.5097547,3.319036,77.47118,0.0
20200121T2000,-3.1297545,2.5455842,98.1301,0.0
20200121T2100,-3.6797547,3.0758414,110.556046,0.0
20200121T2200,-3.4497547,3.8939953,146.30994,0.0
20200121T2300,-3.8597546,5.1165614,140.71059,0.0
20200122T0000,-3.9697547,3.0758414,110.556046,0.0
20200122T0100,-4.2397547,2.968636,104.03624,0.0
20200122T0200,-4.0497546,3.563818,135.0,0.0
20200122T0300,-4.1797547,3.6,143.1301,0.0
20200122T0400,-4.0697546,3.8268526,131.18591,0.0
20200122T0500,-4.0297546,4.1046314,127.874985,0.0
20200122T0600,-3.9897547,3.7064266,119.054596,0.0
20200122T0700,-4.1097546,2.6208394,105.9454,0.0
20200122T0800,-2.9697547,2.2768397,108.434944,24.0
20200122T0900,-1.7897545,2.7416782,113.19859,132.0
20200122T1000,-0.4397546,3.7064266,119.054596,246.0
20200122T1100,0.4802454,5.1919937,123.69006,320.0
20200122T1200,1.3602455,3.2399998,89.99999,362.0
20200122T1300,1.9102454,2.7416782,66.8014,346.0
20200122T1400,2.2502456,3.096837,54.46232,282.0
20200122T1500,1.3902454,3.6,53.130096,179.0
20200122T1600,0.7402454,5.154415,24.775131,60.0
20200122T1700,-1.2197546,6.8777895,47.121094,1.0
20200122T1800,-1.8797547,5.3517847,70.346176,0.0
20200122T1900,-2.3297548,4.1046314,74.74488,0.0
20200122T2000,-2.5697546,4.2136917,70.016884,0.0
20200122T2100,-2.5297546,4.3349743,85.23635,0.0
20200122T2200,-2.6297545,3.671294,101.30993,0.0
20200122T2300,-2.7897544,5.495161,121.6075,0.0
20200123T0000,-2.7997546,4.896529,107.10272,0.0
20200123T0100,-2.8197546,4.6938252,85.60129,0.0
20200123T0200,-2.8197546,4.73506,98.74616,0.0
20200123T0300,-2.9697547,4.802999,102.99461,0.0
20200123T0400,-3.0697546,4.5536795,108.434944,0.0
20200123T0500,-3.0497546,4.510787,118.61046,0.0
20200123T0600,-3.0397544,4.3498964,114.44395,0.0
20200123T0700,-3.2197547,4.1046314,105.25512,0.0
20200123T0800,-2.5297546,4.829907,116.56505,25.0
20200123T0900,-1.8297547,4.3498964,114.44395,127.0
20200123T1000,-0.52975464,5.154415,114.77514,249.0
20200123T1100,0.100245416,7.10031,120.465546,328.0
20200123T1200,0.7502454,6.379216,106.38954,366.0
20200123T1300,1.4802454,5.4477882,97.59464,355.0
20200123T1400,1.5702454,4.0249224,100.30484,290.0
20200123T1500,1.0402454,3.7064266,119.054596,187.0
20200123T1600,1.1802454,2.9024127,119.74488,64.0
20200123T1700,-0.88975465,3.6,126.869896,1.0
20200123T1800,-1.1197546,4.3349743,131.63353,0.0
20200123T1900,-1.0197546,4.8965297,143.97263,0.0
20200123T2000,-1.8697547,4.6938257,147.52881,0.0
20200123T2100,-2.2297544,4.6938257,147.52881,0.0
20200123T2200,-2.1597548,5.154415,155.22485,0.0
20200123T2300,-2.1097546,6.489992,146.30994,0.0
20200124T0000,-1.8497547,5.3517847,132.27368,0.0
20200124T0100,-1.7697545,5.904439,142.4314,0.0
20200124T0200,-1.4397546,6.28713,156.37062,0.0
20200124T0300,-1.3497546,5.815978,158.1986,0.0
20200124T0400,-1.5197545,5.634891,153.43495,0.0
20200124T0500,-1.3797545,6.28713,156.37062,0.0
20200124T0600,-1.2197546,6.9247384,152.10272,0.0
20200124T0700,-1.1297545,6.9247384,152.10272,0.0
20200124T0800,-0.39975458,7.10031,149.53445,24.0
20200124T0900,0.5402454,6.792466,147.99461,120.0
20200124T1000,1.2102454,6.489992,160.55997,226.0
20200124T1100,2.5502453,5.634891,153.43495,324.0
20200124T1200,3.9902453,5.634891,153.43495,361.0
20200124T1300,5.290245,5.2416787,164.0546,344.0
20200124T1400,5.960245,4.1046314,164.74487,279.0
20200124T1500,5.020245,6.439876,153.43495,177.0
20200124T1600,2.5002456,6.193674,144.46231,63.0
20200124T1700,0.19024539,4.1046314,142.12502,1.0
20200124T1800,-0.1897546,3.563818,135.0,0.0
20200124T1900,-0.2697546,3.8268526,131.18591,0.0
20200124T2000,-0.4297546,4.3349743,131.63353,0.0
20200124T2100,-0.60975456,4.5820518,135.0,0.0
20200124T2200,-0.20975459,3.8268526,138.81407,0.0
20200124T2300,-0.3897546,4.3349743,138.36646,0.0
20200125T0000,-0.1297546,4.1046314,142.12502,0.0
20200125T0100,-0.3197546,3.6,143.1301,0.0
20200125T0200,-0.4397546,4.6102495,141.34018,0.0
20200125T0300,-0.64975464,4.510787,151.38954,0.0
20200125T0400,-0.7897546,3.8939953,146.30994,0.0
20200125T0500,-0.8497546,3.8939953,146.30994,0.0
20200125T0600,-0.72975457,3.8268526,138.81407,0.0
20200125T0700,-0.62975454,4.072935,135.0,0.0
20200125T0800,-0.04975462,4.8433046,131.98721,14.0
20200125T0900,1.3002454,4.6938257,122.47119,62.0
20200125T1000,2.5702453,4.8433046,131.98721,147.0
20200125T1100,3.5002456,5.6002855,135.0,173.0
20200125T1200,4.710245,5.8603754,137.48955,284.0
20200125T1300,5.8502455,5.3999996,143.1301,293.0
20200125T1400,6.420245,4.39436,145.00798,250.0
20200125T1500,5.8202453,5.991594,147.26477,161.0
20200125T1600,4.7002454,6.28713,156.37062,60.0
20200125T1700,2.1202455,4.829907,153.43495,1.0
20200125T1800,1.6602454,3.8268526,138.81407,0.0
20200125T1900,1.0802454,4.1046314,127.874985,0.0
20200125T2000,0.52024543,5.0911684,135.0,0.0
20200125T2100,0.14024541,5.3517847,132.27368,0.0
20200125T2200,0.7202454,5.1165614,140.71059,0.0
20200125T2300,0.52024543,5.3999996,143.1301,0.0
20200126T0000,0.19024539,5.991594,147.26477,0.0
20200126T0100,-0.04975462,5.495161,148.3925,0.0
20200126T0200,-0.0697546,5.495161,148.3925,0.0
20200126T0300,-0.09975457,5.00128,149.74356,0.0
20200126T0400,-0.49975455,5.495161,148.3925,0.0
20200126T0500,-0.3897546,5.991594,147.26477,0.0
20200126T0600,-0.3297546,5.692099,145.30484,0.0
20200126T0700,-0.1397546,5.904439,142.4314,0.0
20200126T0800,0.22024539,6.489992,146.30994,24.0
20200126T0900,1.3602455,6.297428,149.03624,117.0
20200126T1000,3.0202456,5.634891,153.43495,212.0
20200126T1100,4.4802456,5.1544156,167.90524,302.0
20200126T1200,6.0902452,5.5887027,165.06857,335.0
20200126T1300,7.2802453,5.506941,168.69006,313.0
20200126T1400,7.960245,5.0528407,175.91438,254.0
20200126T1500,7.670245,4.896529,162.89728,121.0
20200126T1600,6.130245,5.8048253,172.87498,37.0
20200126T1700,5.380245,6.5693827,170.53767,1.0
20200126T1800,5.210245,5.8603754,169.38034,0.0
20200126T1900,5.230245,5.5887027,165.06857,0.0
20200126T2000,4.860245,5.815978,158.1986,0.0
20200126T2100,4.7602453,5.815978,158.1986,0.0
20200126T2200,4.4602456,4.802999,167.00539,0.0
20200126T2300,4.5702453,6.28713,166.75948,0.0
20200127T0000,4.6602454,6.379216,163.61046,0.0
20200127T0100,4.5002456,6.0347,162.64597,0.0
20200127T0200,4.8002453,6.5693827,170.53767,0.0
20200127T0300,5.2602453,7.5685663,177.27368,0.0
20200127T0400,4.940245,8.707238,172.87498,0.0
20200127T0500,4.2702456,8.209263,164.74487,0.0
20200127T0600,4.5002456,7.754637,158.1986,0.0
20200127T0700,4.3702455,8.049845,153.43495,0.0
20200127T0800,4.7602453,8.854829,153.43495,23.0
20200127T0900,5.610245,7.8954163,155.77225,103.0
20200127T1000,7.380245,7.5170207,163.30075,166.0
20200127T1100,8.350245,8.759178,170.53767,209.0
20200127T1200,9.090245,10.853866,174.28941,232.0
20200127T1300,9.130245,9.746631,175.76361,203.0
20200127T1400,8.750245,6.849467,183.01279,72.0
20200127T1500,8.570246,6.638072,167.47119,55.0
20200127T1600,7.9502454,6.725354,164.47589,19.0
20200127T1700,7.4502454,7.42159,165.96376,1.0
20200127T1800,7.0802455,8.473393,167.73523,0.0
20200127T1900,7.4302454,10.799999,180.0,0.0
20200127T2000,7.540245,12.7279215,188.1301,0.0
20200127T2100,7.630245,15.629971,194.67639,0.0
20200127T2200,8.420245,9.9571085,167.47119,0.0
20200127T2300,9.070246,13.684735,178.49257,0.0
20200128T0000,9.010245,17.551615,205.51387,0.0
20200128T0100,8.920245,19.486609,205.14479,0.0
20200128T0200,8.940246,19.35314,223.49257,0.0
20200128T0300,8.770246,18.328207,225.0,0.0
20200128T0400,8.960245,17.84816,221.7295,0.0
20200128T0500,8.880245,18.335276,223.40886,0.0
20200128T0600,8.850245,17.873556,214.33022,0.0
20200128T0700,8.850245,23.269482,214.9194,0.0
20200128T0800,8.530246,26.983196,225.0,16.0
20200128T0900,6.3902454,30.599998,241.92752,59.0
20200128T1000,6.4102454,18.39878,239.42078,59.0
20200128T1100,6.790245,23.042812,241.03235,161.0
20200128T1200,7.0502453,23.532547,240.69,214.0
20200128T1300,7.630245,23.358425,245.40988,238.0
20200128T1400,7.3902454,21.261345,241.69925,198.0
20200128T1500,6.6802454,23.83624,244.98311,151.0
20200128T1600,5.6802454,21.746502,250.66519,49.0
20200128T1700,4.8402452,20.268991,250.27773,2.0
20200128T1800,4.790245,19.64228,243.90457,0.0
20200128T1900,4.5602455,17.477621,237.61932,0.0
20200128T2000,4.610245,14.76439,225.0,0.0
20200128T2100,4.8502455,13.979872,214.50853,0.0
20200128T2200,4.3702455,10.30883,204.77515,0.0
20200128T2300,4.6802454,15.683774,211.86598,0.0
20200129T0000,4.9302454,17.884428,229.8991,0.0
20200129T0100,4.750245,19.022177,240.52411,0.0
20200129T0200,4.730245,18.86139,246.37064,0.0
20200129T0300,4.420245,17.992796,250.11484,0.0
20200129T0400,4.670245,16.171976,253.17859,0.0
20200129T0500,4.380245,12.768586,248.49857,0.0
20200129T0600,3.9302454,10.587918,234.68878,0.0
20200129T0700,3.7902455,11.212135,227.60257,0.0
20200129T0800,4.2702456,11.988594,228.65222,15.0
20200129T0900,5.1402454,13.779114,236.72511,77.0
20200129T1000,5.3402452,13.746156,225.0,141.0
20200129T1100,5.670245,11.090103,234.24612,196.0
20200129T1200,6.4702454,13.0447235,242.02054,241.0
20200129T1300,6.8102455,14.707222,248.45903,215.0
20200129T1400,6.960245,14.707222,248.45903,210.0
20200129T1500,7.3402452,14.986553,245.89777,157.0
20200129T1600,6.8002453,12.758432,253.61046,60.0
20200129T1700,6.190245,10.495713,247.83365,3.0
20200129T1800,6.1002455,8.714677,231.70984,0.0
20200129T1900,6.110245,7.42159,230.90614,0.0
20200129T2000,5.8402452,7.127636,225.0,0.0
20200129T2100,5.6802454,7.491114,215.21759,0.0
20200129T2200,5.0902452,7.10031,210.46555,0.0
20200129T2300,4.8902454,6.989936,214.50853,0.0
20200130T0000,4.8102455,5.991594,212.73523,0.0
20200130T0100,4.750245,7.42159,194.03624,0.0
20200130T0200,4.610245,6.130579,183.36646,0.0
20200130T0300,4.5702453,6.849467,176.98721,0.0
20200130T0400,4.1602454,5.8603754,169.38034,0.0
20200130T0500,3.9102454,5.937272,165.96376,0.0
20200130T0600,3.7102456,6.379216,163.61046,0.0
20200130T0700,3.3002453,6.6185193,157.61987,0.0
20200130T0800,3.4002452,6.9247384,152.10272,29.0
20200130T0900,4.8202453,7.42159,157.16635,152.0
20200130T1000,6.790245,7.342588,168.69006,252.0
20200130T1100,8.030246,8.707238,172.87498,316.0
20200130T1200,9.170245,9.826088,171.57303,321.0
20200130T1300,10.0602455,10.308831,167.90524,279.0
20200130T1400,10.360246,10.594036,170.21759,201.0
20200130T1500,9.880245,9.0645685,173.15723,101.0
20200130T1600,9.590245,10.086427,177.95459,35.0
20200130T1700,9.390245,13.849476,188.97263,1.0
20200130T1800,9.550245,14.587776,195.75117,0.0
20200130T1900,9.780245,17.068707,207.64598,0.0
20200130T2000,9.930245,18.289274,216.1932,0.0
20200130T2100,10.120245,18.947083,218.82983,0.0
20200130T2200,10.340245,11.966953,201.16125,0.0
20200130T2300,10.520246,15.2947035,206.56505,0.0
20200131T0000,10.680245,17.10284,210.34326,0.0
20200131T0100,11.030245,17.57744,214.99202,0.0
20200131T0200,11.110246,18.161278,219.36932,0.0
20200131T0300,11.180245,18.11841,220.97174,0.0
20200131T0400,11.270246,17.84816,221.7295,0.0
20200131T0500,11.380245,17.10284,220.73212,0.0
20200131T0600,11.400246,16.055355,222.2737,0.0
20200131T0700,11.320246,15.349684,219.28941,0.0
20200131T0800,11.450245,14.982228,215.21759,5.0
20200131T0900,11.740245,13.479583,214.11447,28.0
20200131T1000,12.420245,10.805998,209.98164,46.0
20200131T1100,13.140245,11.183201,213.17851,68.0
20200131T1200,13.520246,11.592894,216.15819,60.0
20200131T1300,13.950245,11.988594,221.34778,47.0
20200131T1400,14.250245,11.200571,225.0,62.0
20200131T1500,14.140245,9.178235,228.17984,46.0
20200131T1600,13.5602455,6.3690495,222.7094,34.0
20200131T1700,12.570246,7.42159,202.83365,2.0
20200131T1800,11.890245,6.151683,200.55605,0.0
20200131T1900,11.950245,6.379216,196.38954,0.0
20200131T2000,12.320246,7.2805495,188.53076,0.0
20200131T2100,12.3102455,9.028754,184.57391,0.0
20200131T2200,12.710245,9.47012,171.25385,0.0
20200131T2300,12.540245,9.826088,171.57303,0.0
20200201T0000,12.170245,9.779817,173.6598,0.0
20200201T0100,12.050245,9.3876505,175.60129,0.0
20200201T0200,11.670245,9.007196,177.7094,0.0
20200201T0300,11.500245,8.64,180.0,0.0
20200201T0400,11.370245,9.3876505,184.39871,0.0
20200201T0500,11.110246,9.826088,188.42697,0.0
20200201T0600,10.370245,8.707238,187.12502,0.0
20200201T0700,10.290245,8.287822,182.48955,0.0
20200201T0800,10.660245,9.746631,184.23639,25.0
20200201T0900,11.760245,11.841756,199.53665,108.0
20200201T1000,12.750245,9.3876505,184.39871,193.0
20200201T1100,13.530245,11.090103,193.13402,169.0
20200201T1200,13.910245,17.148247,219.03552,186.0
20200201T1300,13.190246,17.81909,225.0,69.0
20200201T1400,13.020246,20.696087,229.93921,26.0
20200201T1500,12.830245,21.470612,235.24408,17.0
20200201T1600,12.730246,21.26744,236.04094,17.0
20200201T1700,12.530245,20.456745,241.63095,2.0
20200201T1800,12.360246,20.730501,249.67686,0.0
20200201T1900,12.210245,20.188908,248.00888,0.0
20200201T2000,11.870245,20.291357,244.79887,0.0
20200201T2100,12.200245,21.261345,241.69925,0.0
20200201T2200,12.180245,14.4,233.1301,0.0
20200201T2300,11.970245,14.512064,223.99492,0.0
20200202T0000,11.710245,16.08761,220.46222,0.0
20200202T0100,11.410245,17.057314,225.8551,0.0
20200202T0200,11.370245,15.021105,225.97102,0.0
20200202T0300,11.230246,15.072783,220.156,0.0
20200202T0400,11.390245,14.84318,219.09386,0.0
20200202T0500,11.370245,14.277983,213.69006,0.0
20200202T0600,11.440246,13.896187,216.57303,0.0
20200202T0700,11.620245,13.70839,209.93152,0.0
20200202T0800,11.8102455,15.379206,200.55605,11.0
20200202T0900,11.900246,20.570463,212.85573,33.0
20200202T1000,12.110246,11.720751,190.61966,31.0
20200202T1100,12.580245,15.2947035,206.56505,50.0
20200202T1200,13.280245,20.26899,213.40782,46.0
20200202T1300,13.590245,23.441502,222.51045,46.0
20200202T1400,13.840245,23.740902,229.30447,33.0
20200202T1500,14.410245,23.904108,232.95752,42.0
20200202T1600,14.460245,22.89611,233.31029,10.0
20200202T1700,14.390245,21.26744,236.04094,1.0
20200202T1800,14.000245,20.26899,236.59218,0.0
20200202T1900,13.910245,20.380579,234.34467,0.0
20200202T2000,13.960245,21.175837,234.68878,0.0
20200202T2100,14.0602455,20.08916,233.74615,0.0
20200202T2200,13.840245,9.686609,228.01279,0.0
20200202T2300,13.920245,16.055355,227.72632,0.0
20200203T0000,13.870245,20.380579,234.34467,0.0
20200203T0100,13.740245,24.162947,236.54669,0.0
20200203T0200,13.520246,25.762016,236.97614,0.0
20200203T0300,13.760245,23.86341,236.0702,0.0
20200203T0400,13.770246,23.090569,239.03625,0.0
20200203T0500,13.860246,24.023088,240.36162,0.0
20200203T0600,13.5602455,24.651457,241.18921,0.0
20200203T0700,13.260245,24.472057,243.81189,0.0
20200203T0800,12.980246,23.188583,242.24146,6.0
20200203T0900,12.880245,23.675304,241.87627,18.0
20200203T1000,12.940246,15.978484,247.47943,28.0
20200203T1100,13.120245,16.311613,247.96378,42.0
20200203T1200,13.110246,15.379206,249.44395,40.0
20200203T1300,12.850245,15.683776,260.7539,43.0
20200203T1400,12.860246,14.241629,253.85567,32.0
20200203T1500,12.800245,14.007655,244.09349,26.0
20200203T1600,12.880245,15.683774,238.13402,11.0
20200203T1700,13.180245,16.831684,228.46823,2.0
20200203T1800,13.100245,18.844202,223.45184,0.0
20200203T1900,13.250245,20.65848,221.46771,0.0
20200203T2000,13.470245,21.94524,221.0091,0.0
20200203T2100,14.100245,23.507751,220.03026,0.0
20200203T2200,15.300245,24.195107,226.80875,0.0
20200203T2300,16.000246,27.776047,222.3736,0.0
20200204T0000,16.530245,29.546328,223.02507,0.0
20200204T0100,16.300245,29.30409,232.98932,0.0
20200204T0200,13.260245,31.205997,258.69006,0.0
20200204T0300,7.270245,28.496904,296.24136,0.0
20200204T0400,6.040245,23.224882,288.99664,0.0
20200204T0500,6.4902453,18.03237,266.56638,0.0
20200204T0600,6.1002455,17.518356,260.5377,0.0
20200204T0700,5.3502455,15.986595,262.23483,0.0
20200204T0800,4.860245,15.546833,264.68546,20.0
20200204T0900,4.960245,16.93531,267.56335,117.0
20200204T1000,4.8002453,17.106628,261.52887,159.0
20200204T1100,5.5502453,18.709612,258.90628,262.0
20200204T1200,5.1602454,17.873556,260.72742,213.0
20200204T1300,5.130245,17.015474,263.92755,213.0
20200204T1400,5.1202455,16.199999,270.0,217.0
20200204T1500,4.790245,15.905319,275.19443,150.0
20200204T1600,4.670245,16.862455,286.11343,86.0
20200204T1700,4.420245,13.896187,286.55707,8.0
20200204T1800,4.420245,12.313893,285.25513,0.0
20200204T1900,4.2602453,11.620809,286.1892,0.0
20200204T2000,4.0102453,10.823973,266.1859,0.0
20200204T2100,3.5002456,9.605998,257.00537,0.0
20200204T2200,3.5702453,9.007196,267.7094,0.0
20200204T2300,3.6402454,10.799999,270.0,0.0
20200205T0000,3.8702455,10.086427,272.0454,0.0
20200205T0100,4.170245,9.605998,282.99463,0.0
20200205T0200,4.420245,8.766573,289.17902,0.0
20200205T0300,4.3302455,9.0,306.8699,0.0
20200205T0400,4.2902455,9.793059,323.97263,0.0
20200205T0500,4.4302454,9.387651,327.5288,0.0
20200205T0600,4.2402453,9.085988,326.30994,0.0
20200205T0700,3.8002453,8.0899935,327.72437,0.0
20200205T0800,3.9002452,9.983106,334.359,40.0
20200205T0900,4.5402455,11.440978,347.27567,121.0
20200205T1000,5.5302453,6.519877,353.65985,233.0
20200205T1100,6.130245,7.42159,337.16635,274.0
20200205T1200,6.4702454,9.178235,334.44003,301.0
20200205T1300,7.0102453,8.766573,340.82098,305.0
20200205T1400,7.5702453,7.928178,357.39746,287.0
20200205T1500,7.440245,5.937272,14.03624,225.0
20200205T1600,5.920245,4.5536795,18.434952,113.0
20200205T1700,3.8502455,7.4128532,29.05458,11.0
20200205T1800,2.1702454,8.669949,41.63353,0.0
20200205T1900,1.6402454,7.7879906,56.30993,0.0
20200205T2000,0.1802454,7.072878,75.25644,0.0
20200205T2100,-0.7997546,5.937272,75.96376,0.0
20200205T2200,-1.5597545,5.634891,63.43495,0.0
20200205T2300,-2.0597544,5.5887027,75.06858,0.0
20200206T0000,-2.1797547,5.1544156,77.905235,0.0
20200206T0100,-2.3697548,4.73506,81.25384,0.0
20200206T0200,-2.6997547,4.379589,80.537674,0.0
20200206T0300,-2.6997547,4.3349743,85.23635,0.0
20200206T0400,-2.1297545,3.96,89.99999,0.0
20200206T0500,-2.0097547,2.9024127,97.125015,0.0
20200206T0600,-1.9597546,3.2599385,96.34019,0.0
20200206T0700,-2.1997547,2.9024127,97.125015,0.0
20200206T0800,-0.8297546,3.4152596,108.434944,38.0
20200206T0900,0.8702454,3.6,89.99999,142.0
20200206T1000,2.5702453,4.379589,99.46232,255.0
20200206T1100,4.110245,5.4833565,113.19859,389.0
20200206T1200,5.4502454,4.510787,118.61046,434.0
20200206T1300,6.5802455,3.319036,102.52881,426.0
20200206T1400,7.420245,3.2599385,83.65981,360.0
20200206T1500,7.6602454,2.7416782,66.8014,252.0
20200206T1600,7.520245,2.3051248,38.659805,118.0
20200206T1700,5.540245,0.8049845,63.43495,12.0
20200206T1800,1.9702454,3.319036,77.47118,0.0
20200206T1900,-0.33975458,3.6179552,95.71059,0.0
20200206T2000,-0.76975465,4.198285,120.96376,0.0
20200206T2100,-1.4397546,4.510787,118.61046,0.0
20200206T2200,-1.1397547,4.1046314,127.874985,0.0
20200206T2300,-1.4797546,4.6938257,122.47119,0.0
20200207T0000,-1.6697546,4.3498964,114.44395,0.0
20200207T0100,-1.6497546,4.0249224,116.56505,0.0
20200207T0200,-1.8197545,4.1046314,127.874985,0.0
20200207T0300,-2.2397547,4.3349743,138.36646,0.0
20200207T0400,-2.9897547,4.1046314,142.12502,0.0
20200207T0500,-2.8397546,4.3349743,131.63353,0.0
20200207T0600,-2.8597546,5.1165614,129.2894,0.0
20200207T0700,-2.7897544,5.3999996,126.869896,0.0
20200207T0800,-1.7597545,5.904439,127.56859,61.0
20200207T0900,0.5502454,4.39436,124.99202,195.0
20200207T1000,2.5502453,4.8965297,126.027374,321.0
20200207T1100,3.9302454,5.692099,124.69515,409.0
20200207T1200,5.500245,6.1305785,130.23636,448.0
20200207T1300,6.8702455,5.1165614,129.2894,434.0
20200207T1400,7.7602453,3.8939953,123.69006,368.0
20200207T1500,8.460245,3.4152596,108.434944,258.0
20200207T1600,7.5902452,4.0249224,116.56505,123.0
20200207T1700,4.0902452,5.154415,114.77514,14.0
20200207T1800,1.5502454,3.6,126.869896,0.0
20200207T1900,0.7402454,4.5820518,135.0,0.0
20200207T2000,-0.4297546,5.3999996,143.1301,0.0
20200207T2100,-1.0897546,5.495161,148.3925,0.0
20200207T2200,-1.2697546,4.829907,153.43495,0.0
20200207T2300,-1.5597545,5.495161,148.3925,0.0
20200208T0000,-1.5697545,5.904439,142.4314,0.0
20200208T0100,-2.0097547,5.904439,142.4314,0.0
20200208T0200,-2.3997545,6.489992,146.30994,0.0
20200208T0300,-2.2797546,6.489992,146.30994,0.0
20200208T0400,-2.0997548,6.792466,147.99461,0.0
20200208T0500,-2.1397548,7.10031,149.53445,0.0
20200208T0600,-1.9397546,6.6087217,150.64224,0.0
20200208T0700,-1.5897547,6.6087217,150.64224,0.0
20200208T0800,-0.23975462,7.10031,149.53445,45.0
20200208T0900,1.6202455,5.991594,147.26477,147.0
20200208T1000,3.6802454,4.829907,153.43495,260.0
20200208T1100,6.130245,5.4833565,156.8014,376.0
20200208T1200,7.7802453,6.0347,162.64597,425.0
20200208T1300,9.320246,6.2145634,169.99202,417.0
20200208T1400,10.260245,6.162207,173.29016,362.0
20200208T1500,10.050245,5.815978,158.1986,259.0
20200208T1600,6.360245,7.7879906,146.30994,125.0
20200208T1700,2.6102452,5.4833565,156.8014,15.0
20200208T1800,2.8802452,4.802999,167.00539,0.0
20200208T1900,1.5902454,5.634891,153.43495,0.0
20200208T2000,1.8202454,5.904439,142.4314,0.0
20200208T2100,1.9302454,6.297428,149.03624,0.0
