Timestamp,Temperature_Residual,Wind_Speed_Residual,Radiation_Residual
2024-07-22 08:00:00,13.579474548440064,0.2542364532019703,-73.99014778325125
2024-07-22 09:00:00,12.48943623426382,2.1455719759168037,-74.03886152162016
2024-07-22 10:00:00,12.211111111111116,2.619151614668856,67.90695128626169
2024-07-22 11:00:00,11.628407224958949,0.43189381499726354,8.126984126984098
2024-07-22 12:00:00,10.347345374931582,-0.9774329501915706,205.95292829775588
2024-07-22 13:00:00,13.668363437328953,0.5503667214012045,127.94252873563221
2024-07-22 14:00:00,13.97701149425287,1.3538806787082645,206.0727969348659
2024-07-22 15:00:00,9.975916803503015,2.960372194854954,141.86918445539135
2024-07-22 16:00:00,11.026600985221673,1.509135194307608,246.00328407224958
2024-07-22 17:00:00,11.893705528188288,0.5374603174603174,153.6743295019157
2024-07-22 18:00:00,11.818336070060209,0.8753585112205804,75.52380952380952
2024-07-22 19:00:00,10.942474001094691,0.184570333880679,8.160919540229886
2024-07-22 20:00:00,10.681554460864808,0.4287684729064041,0.0
2024-07-22 21:00:00,10.505473453749314,-1.2411165845648604,0.0
2024-07-22 22:00:00,10.745320197044334,-1.1628954570333878,0.0
2024-07-22 23:00:00,10.75216201423098,-0.5747509578544061,0.0
2024-07-23 00:00:00,10.043021346469622,-0.8049261083743842,0.0
2024-07-23 01:00:00,9.500218938149974,-1.410224411603722,0.0
2024-07-23 02:00:00,9.821072796934867,-0.6662287903667212,0.0
2024-07-23 03:00:00,9.727476737821565,-0.9061029009304871,0.0
2024-07-23 04:00:00,9.560481663929941,-0.6236343732895457,-0.3404488232074439
2024-07-23 05:00:00,9.753858784893268,-0.16388067870826495,29.569239189928844
2024-07-23 06:00:00,10.860098522167487,-0.21194307608100704,118.21182266009852
2024-07-23 07:00:00,12.124192665571977,-0.031663929939791835,194.1160372194855
2024-07-23 08:00:00,12.979474548440066,-0.5357635467980297,234.00985221674875
2024-07-23 09:00:00,13.689436234263816,-0.8744280240831968,255.96113847837984
2024-07-23 10:00:00,14.611111111111114,-1.520848385331144,276.9069512862617
2024-07-23 11:00:00,15.128407224958949,-1.3881061850027367,296.1269841269841
2024-07-23 12:00:00,15.047345374931584,0.6125670498084292,321.9529282977559
2024-07-23 13:00:00,14.268363437328954,1.5403667214012042,298.9425287356322
2024-07-23 14:00:00,13.177011494252874,1.9238806787082647,247.0727969348659
2024-07-23 15:00:00,14.17591680350301,1.1503721948549535,239.86918445539135
2024-07-23 16:00:00,14.726600985221676,1.3291351943076082,210.00328407224958
2024-07-23 17:00:00,14.193705528188286,1.677460317460317,168.6743295019157
2024-07-23 18:00:00,13.518336070060208,1.16535851122058,80.52380952380952
2024-07-23 19:00:00,13.64247400109469,0.6045703338806789,7.1609195402298855
2024-07-23 20:00:00,13.881554460864807,-0.3512315270935962,0.0
2024-07-23 21:00:00,13.805473453749315,-1.0711165845648605,0.0
2024-07-23 22:00:00,13.545320197044335,-0.6928954570333878,0.0
2024-07-23 23:00:00,12.352162014230977,-1.044750957854406,0.0
2024-07-24 00:00:00,12.543021346469622,-1.084926108374384,0.0
2024-07-24 01:00:00,11.900218938149973,-0.6802244116037219,0.0
2024-07-24 02:00:00,11.421072796934865,-0.3862287903667212,0.0
2024-07-24 03:00:00,11.927476737821564,-0.4561029009304869,0.0
2024-07-24 04:00:00,11.46048166392994,-0.8236343732895457,-0.3404488232074439
2024-07-24 05:00:00,12.053858784893269,0.10611932129173507,27.569239189928844
2024-07-24 06:00:00,12.760098522167489,-0.35194307608100717,114.21182266009852
2024-07-24 07:00:00,13.424192665571978,-0.211663929939792,191.1160372194855
2024-07-24 08:00:00,13.979474548440066,-0.5357635467980297,233.00985221674875
